transaction_id,amount,transaction_date,hour,home_country,tx_country,alert_reason
8779,4181.93,2024-05-16 05:57:37,5,Russia,Russia,Night
14098,4181.81,2024-07-07 00:48:15,0,Russia,Russia,Night
5396,4181.37,2024-07-23 00:39:32,0,Russia,Russia,Night
28437,4181.11,2024-04-15 00:50:38,0,Russia,Russia,Night
11625,4180.85,2024-05-07 02:56:48,2,Russia,Russia,Night
11550,4179.84,2024-12-24 03:02:02,3,Russia,Russia,Night
17067,4179.4,2024-11-13 04:22:58,4,Russia,Russia,Night
8294,4178.77,2024-10-14 03:09:25,3,Russia,Russia,Night
15050,4178.5,2024-02-04 03:13:44,3,Russia,Russia,Night
7756,4178.48,2024-09-12 00:13:37,0,Russia,Russia,Night
2907,4178.46,2024-10-31 05:29:09,5,Russia,Russia,Night
8119,4177.93,2024-11-11 00:37:24,0,Russia,Russia,Night
18169,4176.76,2024-01-18 05:09:11,5,Russia,Russia,Night
29648,4176.05,2024-05-23 02:29:33,2,Russia,Russia,Night
9584,4175.84,2024-01-06 04:49:51,4,Russia,Russia,Night
10651,4175.04,2024-04-27 00:42:11,0,Russia,Russia,Night
7453,4175.02,2024-12-09 03:39:55,3,Russia,Russia,Night
9411,4173.99,2024-04-24 00:51:24,0,Russia,Russia,Night
28073,4173.8,2024-09-02 04:46:26,4,Russia,Russia,Night
15244,4172.69,2024-04-22 05:03:43,5,Russia,Russia,Night
13299,4172.16,2024-10-16 04:19:06,4,Russia,Russia,Night
9784,4170.99,2024-08-11 03:47:10,3,Russia,Russia,Night
12294,4170.57,2024-08-04 03:04:18,3,Russia,Russia,Night
4556,4170.15,2024-06-20 03:03:48,3,Russia,Russia,Night
10840,4168.92,2024-01-09 00:13:11,0,Russia,Russia,Night
2876,4168.7,2024-02-13 05:47:09,5,Russia,Russia,Night
20986,4166.63,2024-08-12 05:38:26,5,Russia,Russia,Night
23885,4165.51,2024-07-23 04:39:40,4,Russia,Russia,Night
12730,4164.23,2024-09-08 01:32:04,1,Russia,Russia,Night
26715,4164.18,2024-08-03 05:59:49,5,Russia,Russia,Night
5633,4163.37,2024-10-10 04:31:53,4,Russia,Russia,Night
14045,4162.71,2024-09-03 00:24:12,0,Russia,Russia,Night
15735,4161.49,2024-08-04 00:29:34,0,Russia,Russia,Night
29211,4161.2,2024-07-18 01:54:54,1,Russia,Russia,Night
27427,4160.78,2024-03-26 04:32:49,4,Russia,Russia,Night
27335,4160.02,2024-02-07 00:45:13,0,Russia,Russia,Night
29509,4159.95,2024-09-15 01:08:48,1,Russia,Russia,Night
9957,4156.63,2024-08-18 04:49:03,4,Russia,Russia,Night
24477,4155.03,2024-09-02 04:53:30,4,Russia,Russia,Night
15948,4154.69,2024-08-31 02:49:10,2,Russia,Джибути,Night foreign
28042,4153.55,2024-04-03 00:25:05,0,Russia,Russia,Night
12797,4153.22,2024-02-10 01:54:26,1,Russia,Russia,Night
28473,4152.59,2024-06-24 04:13:16,4,Russia,Russia,Night
17953,4151.48,2024-12-13 18:51:10,18,Russia,Финляндия,Foreign
12596,4150.68,2024-10-29 05:48:11,5,Russia,Russia,Night
21942,4150.42,2024-07-27 02:17:58,2,Russia,Russia,Night
23822,4150.13,2024-07-17 01:55:29,1,Russia,Russia,Night
6749,4149.43,2024-04-24 05:36:19,5,Russia,Russia,Night
20287,4148.17,2024-12-30 04:52:49,4,Russia,Russia,Night
22473,4147.81,2024-12-16 05:31:13,5,Russia,Russia,Night
24379,4147.34,2024-03-31 00:11:08,0,Russia,Russia,Night
26410,4145.21,2024-05-05 03:06:07,3,Russia,Russia,Night
16302,4144.71,2024-08-22 01:39:58,1,Russia,Russia,Night
23154,4143.59,2024-12-26 03:56:50,3,Russia,Russia,Night
25308,4142.98,2024-07-15 04:54:47,4,Russia,Russia,Night
16107,4142.1,2024-10-21 03:02:25,3,Russia,Russia,Night
25975,4140.7,2024-07-31 03:15:05,3,Russia,Russia,Night
24749,4139.74,2024-10-11 09:37:12,9,Russia,Финляндия,Foreign
10278,4139.57,2024-02-14 02:40:03,2,Russia,Russia,Night
10521,4137.8,2024-02-25 04:38:25,4,Russia,Russia,Night
26781,4137.01,2024-07-08 01:43:57,1,Russia,Russia,Night
27522,4136.35,2024-03-15 03:56:35,3,Russia,Финляндия,Night foreign
7875,4136.35,2024-07-21 04:20:04,4,Russia,Russia,Night
20994,4134.8,2024-01-03 03:54:55,3,Russia,Russia,Night
29275,4134.5,2024-12-02 02:51:46,2,Russia,Russia,Night
24087,4134.1,2024-06-29 00:14:56,0,Russia,Финляндия,Night foreign
1646,4132.82,2024-05-27 00:12:34,0,Russia,Russia,Night
22355,4131.93,2024-03-19 00:39:52,0,Russia,Russia,Night
16581,4131.61,2024-10-06 00:57:44,0,Russia,Russia,Night
29683,4130.92,2024-10-10 04:53:51,4,Russia,Russia,Night
4739,4129.51,2024-10-10 10:05:05,10,Russia,Финляндия,Foreign
17780,4127.58,2024-12-13 03:06:42,3,Russia,Russia,Night
5643,4127.38,2024-04-12 04:20:23,4,Russia,Russia,Night
22800,4126.17,2024-07-31 00:52:39,0,Russia,Russia,Night
22961,4125.83,2024-05-03 02:35:05,2,Russia,Russia,Night
20719,4125.16,2024-08-31 03:08:59,3,Russia,Russia,Night
23124,4123.82,2024-06-30 00:55:51,0,Russia,Russia,Night
7617,4122.74,2024-06-27 05:16:46,5,Russia,Russia,Night
15557,4122.52,2024-08-19 04:01:52,4,Russia,Russia,Night
21341,4121.97,2024-04-16 02:31:28,2,Russia,Russia,Night
4551,4121.35,2024-03-16 04:24:43,4,Russia,Russia,Night
28622,4121.15,2024-05-11 04:55:37,4,Russia,Бутан,Night foreign
16615,4117.71,2024-03-09 05:00:38,5,Russia,Russia,Night
10129,4114.73,2024-08-06 05:56:13,5,Russia,Russia,Night
9758,4114.58,2024-04-07 02:31:30,2,Russia,Russia,Night
357,4114.45,2024-04-21 02:42:57,2,Russia,Russia,Night
12830,4114.41,2024-08-28 04:27:52,4,Russia,Russia,Night
19985,4114.06,2024-10-04 03:31:46,3,Russia,Russia,Night
103,4113.74,2024-04-29 05:45:30,5,Russia,Russia,Night
13273,4113.01,2024-11-27 00:12:14,0,Russia,Russia,Night
14099,4111.77,2024-05-11 03:04:24,3,Russia,Russia,Night
9525,4111.01,2024-09-20 02:01:12,2,Russia,Russia,Night
8267,4110.99,2024-08-29 03:49:11,3,Russia,Russia,Night
3804,4110.33,2024-11-18 03:34:05,3,Russia,Russia,Night
29083,4110.16,2024-03-27 04:37:48,4,Russia,Russia,Night
15436,4109.89,2024-10-12 05:29:15,5,Russia,Russia,Night
28388,4107.42,2024-03-19 04:04:02,4,Russia,Russia,Night
25818,4106.13,2024-06-01 00:51:48,0,Russia,Russia,Night
6269,4105.27,2024-08-07 12:32:41,12,Russia,Бутан,Foreign
7336,4104.18,2024-09-10 05:42:02,5,Russia,Венгрия,Night foreign
12557,4103.61,2024-07-20 00:53:22,0,Russia,Russia,Night
25669,4103.12,2024-02-20 01:10:10,1,Russia,Russia,Night
5326,4102.01,2024-09-21 04:52:06,4,Russia,Russia,Night
11244,4101.86,2024-06-04 10:24:03,10,Russia,Джибути,Foreign
19895,4101.4,2024-03-01 01:21:10,1,Russia,Russia,Night
4006,4100.5,2024-04-16 01:01:48,1,Russia,Russia,Night
20585,4100.18,2024-06-23 01:30:58,1,Russia,Russia,Night
27579,4099.62,2024-12-15 00:58:01,0,Russia,Russia,Night
5256,4099.42,2024-05-16 17:48:33,17,Russia,Джибути,Foreign
4864,4099.3,2024-08-07 02:14:58,2,Russia,Russia,Night
23884,4099.27,2024-10-08 00:55:06,0,Russia,Russia,Night
21439,4097.59,2024-04-09 02:38:26,2,Russia,Russia,Night
1893,4097.35,2024-12-30 02:25:29,2,Russia,Russia,Night
17033,4097.06,2024-02-07 00:24:48,0,Russia,Russia,Night
7812,4095.06,2024-05-02 02:30:46,2,Russia,Russia,Night
27119,4094.63,2024-07-16 19:51:44,19,Russia,Бутан,Foreign
1358,4092.34,2024-06-26 03:20:26,3,Russia,Russia,Night
28865,4092.31,2024-01-27 05:46:29,5,Russia,Russia,Night
13522,4091.87,2024-07-12 02:20:40,2,Russia,Russia,Night
5977,4091.19,2024-04-20 01:51:21,1,Russia,Russia,Night
22373,4090.82,2024-05-22 05:08:35,5,Russia,Russia,Night
9812,4090.46,2024-11-18 01:06:43,1,Russia,Russia,Night
21042,4089.43,2024-03-17 04:46:50,4,Russia,Russia,Night
28866,4088.49,2024-07-13 01:20:34,1,Russia,Russia,Night
21669,4087.56,2024-12-03 05:18:53,5,Russia,Russia,Night
7856,4086.99,2024-02-25 00:22:35,0,Russia,Russia,Night
11739,4085.67,2024-11-05 01:34:34,1,Russia,Russia,Night
15559,4085.33,2024-02-26 02:18:39,2,Russia,Russia,Night
20127,4083.18,2024-05-01 02:39:04,2,Russia,Russia,Night
8019,4082.8,2024-10-14 02:07:44,2,Russia,Russia,Night
11048,4082.57,2024-06-03 02:58:32,2,Russia,Russia,Night
25885,4081.21,2024-09-18 04:38:48,4,Russia,Russia,Night
111,4080.59,2024-12-13 03:13:07,3,Russia,Russia,Night
12972,4080.49,2024-11-22 02:25:28,2,Russia,Russia,Night
27184,4078.89,2024-06-26 03:06:34,3,Russia,Russia,Night
11911,4078.33,2024-04-24 05:57:28,5,Russia,Russia,Night
6138,4077.56,2024-07-24 01:53:44,1,Russia,Russia,Night
17972,4076.02,2024-11-25 01:38:04,1,Russia,Russia,Night
25654,4075.86,2024-05-19 01:40:57,1,Russia,Russia,Night
15627,4073.98,2024-04-04 00:25:27,0,Russia,Russia,Night
23262,4073.86,2024-06-20 04:00:40,4,Russia,Russia,Night
3039,4073.33,2024-02-12 04:17:01,4,Russia,Russia,Night
2516,4070.99,2024-11-22 05:24:25,5,Russia,Russia,Night
12625,4070.69,2024-07-31 06:57:14,6,Russia,Джибути,Foreign
20710,4070.35,2024-11-01 00:14:43,0,Russia,Russia,Night
11120,4066.67,2024-04-10 02:21:57,2,Russia,Russia,Night
25135,4065.49,2024-02-03 04:26:07,4,Russia,Russia,Night
20237,4063.85,2024-08-24 01:09:10,1,Russia,Russia,Night
12108,4063.74,2024-09-10 02:11:32,2,Russia,Russia,Night
17889,4063.63,2024-02-22 02:59:48,2,Russia,Russia,Night
29958,4063.26,2024-04-03 01:40:15,1,Russia,Russia,Night
1385,4062.78,2024-10-23 21:52:39,21,Russia,Финляндия,Foreign
7886,4062.2,2024-05-09 03:53:24,3,Russia,Russia,Night
13490,4061.78,2024-08-23 04:13:04,4,Russia,Russia,Night
13147,4061.61,2024-09-14 11:56:01,11,Russia,Бутан,Foreign
18435,4061.59,2024-06-28 05:48:00,5,Russia,Russia,Night
8884,4059.87,2024-12-16 17:15:23,17,Russia,Бутан,Foreign
28103,4058.52,2024-01-20 02:39:34,2,Russia,Russia,Night
1722,4057.7,2024-08-27 03:04:00,3,Russia,Russia,Night
1618,4057.33,2024-09-23 00:48:23,0,Russia,Russia,Night
12430,4057.19,2024-03-10 01:35:44,1,Russia,Russia,Night
22276,4056.56,2024-07-05 05:41:15,5,Russia,Russia,Night
21901,4055.73,2024-09-11 01:09:05,1,Russia,Russia,Night
17290,4052.32,2024-10-06 14:32:57,14,Russia,Джибути,Foreign
26214,4050.01,2024-06-20 00:50:53,0,Russia,Russia,Night
10436,4049.89,2024-10-27 11:43:23,11,Russia,Бутан,Foreign
25193,4049.25,2024-01-18 02:35:00,2,Russia,Russia,Night
4407,4049.13,2024-07-08 00:28:53,0,Russia,Russia,Night
19568,4048.59,2024-10-07 05:41:50,5,Russia,Russia,Night
6331,4048.49,2024-02-24 04:17:03,4,Russia,Russia,Night
10725,4047.61,2024-07-07 05:56:30,5,Russia,Russia,Night
1332,4046.2,2024-12-29 04:37:20,4,Russia,Russia,Night
22634,4044.55,2024-08-02 04:43:59,4,Russia,Russia,Night
16714,4044.05,2024-05-17 04:26:54,4,Russia,Венгрия,Night foreign
25702,4042.77,2024-10-14 04:48:51,4,Russia,Russia,Night
19291,4042.17,2024-01-28 04:50:40,4,Russia,Russia,Night
5104,4041.73,2024-02-14 04:10:47,4,Russia,Russia,Night
8648,4040.24,2024-08-20 03:04:26,3,Russia,Russia,Night
8211,4039.92,2024-10-25 01:17:11,1,Russia,Russia,Night
25972,4039.64,2024-02-14 05:47:44,5,Russia,Russia,Night
14069,4039.01,2024-08-08 03:23:48,3,Russia,Russia,Night
25207,4038.76,2024-08-09 01:24:40,1,Russia,Russia,Night
25532,4036.83,2024-03-04 05:39:33,5,Russia,Russia,Night
9014,4036.47,2024-03-03 03:42:41,3,Russia,Russia,Night
9356,4036.22,2024-10-18 00:51:31,0,Russia,Венгрия,Night foreign
16432,4034.48,2024-08-04 05:20:49,5,Russia,Russia,Night
23275,4034.18,2024-02-17 01:09:21,1,Russia,Russia,Night
20170,4033.87,2024-10-26 03:08:26,3,Russia,Russia,Night
10118,4033.67,2024-05-14 02:13:46,2,Russia,Russia,Night
11545,4033.44,2024-02-15 01:45:01,1,Russia,Russia,Night
3128,4032.99,2024-01-16 00:03:01,0,Russia,Russia,Night
13277,4032.58,2024-01-31 02:38:01,2,Russia,Russia,Night
2553,4031.71,2024-02-12 05:29:58,5,Russia,Russia,Night
1406,4031.47,2024-11-21 00:00:36,0,Russia,Russia,Night
12773,4030.52,2024-06-01 03:01:57,3,Russia,Russia,Night
7783,4030.36,2024-11-18 02:52:54,2,Russia,Russia,Night
25759,4029.56,2024-06-18 00:01:07,0,Russia,Russia,Night
20195,4029.27,2024-11-10 01:30:56,1,Russia,Russia,Night
685,4029.11,2024-09-21 02:41:16,2,Russia,Russia,Night
15870,4027.89,2024-09-13 00:01:30,0,Russia,Russia,Night
13782,4027.34,2024-01-14 04:19:02,4,Russia,Russia,Night
26288,4026.58,2024-08-17 03:27:12,3,Russia,Russia,Night
5310,4026.38,2024-03-23 04:43:33,4,Russia,Russia,Night
340,4024.14,2024-07-10 03:35:48,3,Russia,Russia,Night
5318,4023.8,2024-08-07 03:13:08,3,Russia,Russia,Night
4380,4023.42,2024-08-03 02:04:07,2,Russia,Russia,Night
19885,4023.09,2024-12-23 00:21:16,0,Russia,Russia,Night
1824,4022.51,2024-12-01 02:54:43,2,Russia,Russia,Night
6843,4021.16,2024-02-11 05:17:41,5,Russia,Russia,Night
6813,4021.11,2024-03-07 01:07:31,1,Russia,Russia,Night
20150,4021.1,2024-11-06 05:27:49,5,Russia,Russia,Night
1169,4020.43,2024-01-31 03:35:02,3,Russia,Russia,Night
26101,4019.24,2024-12-07 04:40:16,4,Russia,Russia,Night
13097,4019.17,2024-06-01 00:30:04,0,Russia,Russia,Night
12524,4018.42,2024-08-28 04:31:27,4,Russia,Russia,Night
13233,4016.79,2024-04-28 00:02:09,0,Russia,Russia,Night
23942,4016.73,2024-06-15 02:13:36,2,Russia,Russia,Night
11435,4016.0,2024-06-20 04:42:05,4,Russia,Russia,Night
17219,4015.98,2024-04-25 01:51:30,1,Russia,Финляндия,Night foreign
27404,4015.5,2024-11-10 15:26:15,15,Russia,Венгрия,Foreign
19442,4015.38,2024-11-16 03:23:47,3,Russia,Russia,Night
15953,4015.29,2024-06-09 00:05:00,0,Russia,Russia,Night
23524,4014.3,2024-01-20 02:32:43,2,Russia,Russia,Night
10241,4014.26,2024-12-06 05:13:40,5,Russia,Russia,Night
8357,4014.06,2024-01-06 02:17:45,2,Russia,Russia,Night
16805,4013.34,2024-04-10 13:09:24,13,Russia,Бутан,Foreign
18678,4012.54,2024-09-23 13:32:01,13,Russia,Бутан,Foreign
8043,4010.43,2024-04-02 03:53:57,3,Russia,Russia,Night
16658,4009.9,2024-05-28 00:56:33,0,Russia,Russia,Night
27395,4009.75,2024-05-27 05:06:24,5,Russia,Russia,Night
8091,4008.79,2024-12-02 02:20:04,2,Russia,Russia,Night
12985,4008.09,2024-06-02 04:06:39,4,Russia,Russia,Night
1664,4007.85,2024-06-15 04:51:36,4,Russia,Russia,Night
14793,4006.79,2024-07-18 03:32:02,3,Russia,Russia,Night
25425,4004.95,2024-09-14 12:02:38,12,Russia,Венгрия,Foreign
8548,4001.36,2024-11-12 01:08:20,1,Russia,Russia,Night
6274,4001.29,2024-06-04 05:30:44,5,Russia,Russia,Night
17582,4000.71,2024-12-16 08:57:11,8,Russia,Венгрия,Foreign
22089,4000.42,2024-04-29 02:56:18,2,Russia,Russia,Night
20459,4000.35,2024-04-30 01:45:18,1,Russia,Russia,Night
2174,3999.9,2024-12-16 04:14:38,4,Russia,Russia,Night
9904,3999.68,2024-07-08 01:59:23,1,Russia,Russia,Night
16565,3998.94,2024-04-28 03:21:18,3,Russia,Russia,Night
1758,3998.2,2024-03-17 02:00:43,2,Russia,Russia,Night
22314,3998.12,2024-12-09 02:03:35,2,Russia,Russia,Night
18381,3997.9,2024-07-16 01:16:24,1,Russia,Russia,Night
793,3997.8,2024-05-24 04:45:09,4,Russia,Russia,Night
14989,3997.28,2024-06-19 03:27:32,3,Russia,Russia,Night
10440,3997.04,2024-07-06 00:03:52,0,Russia,Russia,Night
7211,3996.7,2024-08-11 00:14:08,0,Russia,Russia,Night
17317,3995.38,2024-03-02 02:40:09,2,Russia,Russia,Night
19710,3993.83,2024-01-30 00:27:03,0,Russia,Russia,Night
28964,3990.43,2024-09-28 02:14:00,2,Russia,Russia,Night
15617,3990.2,2024-09-18 04:14:40,4,Russia,Russia,Night
16083,3989.53,2024-09-17 05:14:40,5,Russia,Russia,Night
4765,3989.35,2024-09-01 00:21:36,0,Russia,Russia,Night
8541,3989.25,2024-05-17 04:17:13,4,Russia,Russia,Night
18891,3988.35,2024-07-25 00:42:13,0,Russia,Russia,Night
17463,3988.25,2024-04-27 04:36:23,4,Russia,Russia,Night
12630,3987.08,2024-03-04 04:02:17,4,Russia,Russia,Night
11138,3986.98,2024-02-15 00:39:24,0,Russia,Russia,Night
10170,3985.78,2024-11-12 00:29:40,0,Russia,Russia,Night
3949,3985.02,2024-11-20 21:27:59,21,Russia,Бутан,Foreign
9415,3984.75,2024-06-11 02:50:41,2,Russia,Бутан,Night foreign
5617,3983.43,2024-09-05 05:14:31,5,Russia,Russia,Night
21194,3982.81,2024-09-17 05:01:50,5,Russia,Russia,Night
20713,3982.45,2024-06-30 01:37:38,1,Russia,Russia,Night
10214,3981.48,2024-10-29 05:43:05,5,Russia,Russia,Night
26323,3980.47,2024-12-18 04:34:39,4,Russia,Russia,Night
17725,3980.16,2024-04-13 05:02:42,5,Russia,Russia,Night
10968,3979.8,2024-05-09 03:59:06,3,Russia,Russia,Night
5534,3979.6,2024-01-25 04:49:06,4,Russia,Джибути,Night foreign
27905,3979.45,2024-04-03 00:28:32,0,Russia,Russia,Night
10019,3979.41,2024-09-13 02:43:08,2,Russia,Russia,Night
19707,3977.22,2024-11-23 03:35:17,3,Russia,Бутан,Night foreign
27082,3977.06,2024-10-16 05:54:20,5,Russia,Russia,Night
5675,3976.31,2024-10-28 03:11:53,3,Russia,Russia,Night
13028,3976.04,2024-05-24 04:40:55,4,Russia,Russia,Night
27685,3975.5,2024-07-29 04:16:46,4,Russia,Russia,Night
15257,3975.05,2024-03-03 02:58:28,2,Russia,Russia,Night
27883,3974.79,2024-01-04 00:58:44,0,Russia,Russia,Night
22737,3974.68,2024-11-23 04:24:21,4,Russia,Russia,Night
26157,3974.02,2024-10-31 04:10:08,4,Russia,Russia,Night
20086,3973.76,2024-04-07 05:38:15,5,Russia,Russia,Night
11193,3973.28,2024-04-23 02:13:01,2,Russia,Russia,Night
20181,3972.96,2024-07-10 02:12:11,2,Russia,Russia,Night
13876,3972.58,2024-05-16 03:06:15,3,Russia,Russia,Night
4038,3972.04,2024-02-29 05:40:36,5,Russia,Russia,Night
911,3971.74,2024-08-27 05:24:41,5,Russia,Russia,Night
21664,3971.26,2024-07-19 04:13:14,4,Russia,Russia,Night
16352,3970.76,2024-06-10 04:53:59,4,Russia,Russia,Night
640,3969.92,2024-11-06 04:53:09,4,Russia,Russia,Night
3630,3968.62,2024-10-04 05:40:01,5,Russia,Russia,Night
17994,3968.37,2024-10-18 03:50:47,3,Russia,Russia,Night
25067,3967.68,2024-10-07 03:24:24,3,Russia,Russia,Night
8691,3966.74,2024-03-26 01:05:26,1,Russia,Russia,Night
327,3964.68,2024-11-05 02:54:31,2,Russia,Russia,Night
7446,3964.38,2024-02-14 03:16:00,3,Russia,Russia,Night
19882,3964.21,2024-01-14 01:00:37,1,Russia,Russia,Night
12566,3964.04,2024-07-07 05:16:28,5,Russia,Russia,Night
24631,3963.97,2024-09-28 00:09:33,0,Russia,Russia,Night
16881,3962.12,2024-02-09 09:18:06,9,Russia,Джибути,Foreign
10804,3962.1,2024-03-15 05:07:14,5,Russia,Russia,Night
23544,3961.13,2024-12-26 00:57:23,0,Russia,Russia,Night
18382,3960.87,2024-04-27 04:09:07,4,Russia,Russia,Night
17489,3959.74,2024-08-15 01:17:21,1,Russia,Russia,Night
1112,3958.9,2024-12-21 13:05:18,13,Russia,Джибути,Foreign
18866,3957.45,2024-02-29 03:01:35,3,Russia,Russia,Night
12865,3957.44,2024-09-02 04:16:38,4,Russia,Russia,Night
10940,3955.26,2024-03-31 05:17:14,5,Russia,Russia,Night
15641,3955.08,2024-12-12 04:00:41,4,Russia,Russia,Night
28917,3954.34,2024-02-26 02:46:33,2,Russia,Russia,Night
11439,3953.03,2024-11-04 00:30:37,0,Russia,Russia,Night
27142,3953.02,2024-01-11 12:32:05,12,Russia,Бутан,Foreign
15613,3953.02,2024-04-26 01:45:37,1,Russia,Russia,Night
13069,3952.3,2024-11-11 03:54:42,3,Russia,Russia,Night
7871,3951.77,2024-01-27 02:50:43,2,Russia,Russia,Night
5302,3950.64,2024-02-02 11:16:55,11,Russia,Бутан,Foreign
10412,3950.12,2024-11-14 04:22:07,4,Russia,Russia,Night
5881,3949.98,2024-03-22 02:01:00,2,Russia,Russia,Night
27077,3948.28,2024-05-26 08:48:15,8,Russia,Бутан,Foreign
3695,3946.46,2024-09-05 04:14:54,4,Russia,Russia,Night
7836,3945.61,2024-09-13 05:35:12,5,Russia,Russia,Night
25967,3945.44,2024-12-04 04:13:23,4,Russia,Russia,Night
9478,3943.89,2024-12-24 05:50:27,5,Russia,Russia,Night
20965,3943.32,2024-08-23 02:27:03,2,Russia,Russia,Night
5016,3943.2,2024-11-04 04:57:36,4,Russia,Бутан,Night foreign
21424,3943.07,2024-08-31 13:06:06,13,Russia,Джибути,Foreign
13418,3943.0,2024-10-26 04:12:44,4,Russia,Russia,Night
134,3941.63,2024-11-14 01:20:05,1,Russia,Russia,Night
7359,3941.33,2024-09-14 03:33:32,3,Russia,Russia,Night
13260,3941.33,2024-07-12 05:54:13,5,Russia,Russia,Night
19783,3941.18,2024-05-04 01:24:18,1,Russia,Russia,Night
25110,3940.73,2024-09-14 00:11:19,0,Russia,Russia,Night
29658,3940.7,2024-08-17 19:42:28,19,Russia,Джибути,Foreign
19254,3939.95,2024-06-13 03:21:41,3,Russia,Russia,Night
22644,3939.74,2024-06-28 05:29:53,5,Russia,Russia,Night
13572,3939.43,2024-07-04 02:54:36,2,Russia,Russia,Night
5972,3939.25,2024-08-22 00:31:26,0,Russia,Russia,Night
20959,3938.89,2024-11-07 01:41:31,1,Russia,Russia,Night
12894,3935.66,2024-10-08 05:02:14,5,Russia,Russia,Night
19150,3935.58,2024-03-02 04:23:15,4,Russia,Russia,Night
1339,3935.05,2024-04-25 00:37:36,0,Russia,Russia,Night
23537,3934.32,2024-10-11 02:15:29,2,Russia,Russia,Night
14297,3934.3,2024-11-14 02:40:34,2,Russia,Russia,Night
5290,3933.72,2024-01-29 04:43:07,4,Russia,Russia,Night
13212,3933.14,2024-06-16 01:49:10,1,Russia,Russia,Night
2924,3931.48,2024-02-28 00:50:36,0,Russia,Russia,Night
10778,3929.36,2024-05-01 02:09:46,2,Russia,Russia,Night
14303,3928.56,2024-11-06 04:00:11,4,Russia,Russia,Night
27933,3928.08,2024-06-18 00:50:38,0,Russia,Russia,Night
16989,3926.76,2024-08-11 00:19:32,0,Russia,Russia,Night
5210,3926.55,2024-12-25 20:21:00,20,Russia,Финляндия,Foreign
12283,3925.26,2024-03-01 05:20:58,5,Russia,Russia,Night
29437,3924.45,2024-01-29 03:00:32,3,Russia,Russia,Night
10417,3921.56,2024-10-21 04:48:39,4,Russia,Финляндия,Night foreign
16983,3918.97,2024-09-24 05:12:39,5,Russia,Russia,Night
1843,3918.85,2024-10-30 05:19:48,5,Russia,Russia,Night
12446,3918.61,2024-08-15 00:29:05,0,Russia,Russia,Night
9697,3917.09,2024-03-17 01:36:45,1,Russia,Russia,Night
17258,3917.03,2024-04-14 03:55:45,3,Russia,Russia,Night
19255,3916.61,2024-03-23 01:45:02,1,Russia,Russia,Night
22865,3916.02,2024-05-13 04:54:36,4,Russia,Джибути,Night foreign
3382,3915.85,2024-03-04 20:19:22,20,Russia,Венгрия,Foreign
22510,3915.46,2024-02-09 00:38:18,0,Russia,Russia,Night
3709,3915.28,2024-01-25 01:04:27,1,Russia,Russia,Night
19314,3913.71,2024-08-12 05:06:59,5,Russia,Russia,Night
8253,3913.18,2024-05-01 10:45:45,10,Russia,Финляндия,Foreign
27223,3913.05,2024-12-09 01:58:03,1,Russia,Russia,Night
27555,3912.85,2024-04-21 04:59:43,4,Russia,Russia,Night
6705,3912.39,2024-09-05 20:20:35,20,Russia,Джибути,Foreign
16399,3912.14,2024-02-06 04:24:37,4,Russia,Russia,Night
9734,3912.1,2024-08-20 01:36:53,1,Russia,Russia,Night
16211,3911.3,2024-10-21 03:20:02,3,Russia,Russia,Night
23463,3909.93,2024-09-01 01:43:23,1,Russia,Russia,Night
18434,3909.9,2024-07-18 02:26:49,2,Russia,Russia,Night
19261,3908.65,2024-09-30 11:49:13,11,Russia,Венгрия,Foreign
21866,3908.53,2024-04-05 02:37:18,2,Russia,Russia,Night
16616,3908.25,2024-03-16 22:36:23,22,Russia,Финляндия,Foreign
15525,3908.09,2024-08-26 03:42:48,3,Russia,Russia,Night
15508,3906.13,2024-05-11 23:07:13,23,Russia,Бутан,Foreign
29839,3904.54,2024-09-23 01:45:15,1,Russia,Russia,Night
27303,3902.86,2024-11-18 03:00:27,3,Russia,Russia,Night
17650,3902.57,2024-08-15 01:37:47,1,Russia,Russia,Night
28368,3901.73,2024-01-09 01:56:16,1,Russia,Russia,Night
9267,3901.5,2024-11-11 01:13:18,1,Russia,Russia,Night
7251,3901.12,2024-07-15 13:36:38,13,Russia,Бутан,Foreign
4401,3900.41,2024-10-20 03:25:35,3,Russia,Russia,Night
7874,3900.41,2024-10-22 00:08:43,0,Russia,Russia,Night
20252,3898.13,2024-09-03 04:29:39,4,Russia,Russia,Night
27521,3897.87,2024-01-28 23:29:55,23,Russia,Бутан,Foreign
6099,3897.57,2024-07-26 03:10:15,3,Russia,Russia,Night
26148,3896.92,2024-07-12 05:39:24,5,Russia,Russia,Night
29880,3894.93,2024-03-28 01:43:49,1,Russia,Russia,Night
20790,3894.64,2024-08-20 02:52:11,2,Russia,Russia,Night
9583,3893.87,2024-02-21 02:00:07,2,Russia,Russia,Night
21739,3893.25,2024-07-17 04:41:02,4,Russia,Russia,Night
12765,3892.57,2024-09-27 03:43:40,3,Russia,Russia,Night
10537,3892.35,2024-04-13 04:55:32,4,Russia,Russia,Night
4129,3892.15,2024-07-08 00:55:28,0,Russia,Russia,Night
17956,3891.58,2024-05-12 03:05:44,3,Russia,Russia,Night
20339,3890.77,2024-11-29 02:53:12,2,Russia,Russia,Night
13510,3890.15,2024-08-30 03:56:17,3,Russia,Russia,Night
23796,3889.13,2024-05-09 03:05:02,3,Russia,Russia,Night
26609,3887.85,2024-01-15 01:46:23,1,Russia,Russia,Night
